2013;03;MT;Vencido     ;Pistola                                           ;TAURUS ARMAS S.A.                                 ;.380                                              ;M;50;2
2013;03;MT;Vencido     ;Pistola                                           ;TAURUS ARMAS S.A.                                 ;.380                                              ;M;53;1
2013;03;MT;Vencido     ;Pistola                                           ;TAURUS ARMAS S.A.                                 ;.380                                              ;M;56;1
2013;03;MT;Vencido     ;Pistola                                           ;TAURUS ARMAS S.A.                                 ;.380                                              ;M;58;1
2013;03;MT;Vencido     ;Pistola                                           ;TAURUS ARMAS S.A.                                 ;.380                                              ;M;60;1
2013;03;PA;Ativo/Válido;Pistola                                           ;TAURUS ARMAS S.A.                                 ;.380                                              ;M;45;1
2013;03;PE;Ativo/Válido;Pistola                                           ;GLOCK                                             ;.380                                              ;F;38;1
2013;03;PE;Ativo/Válido;Pistola                                           ;TAURUS ARMAS S.A.                                 ;.380                                              ;M;35;1
2013;03;PE;Ativo/Válido;Pistola                                           ;TAURUS ARMAS S.A.                                 ;.380                                              ;M;36;1
2013;03;PE;Ativo/Válido;Pistola                                           ;TAURUS ARMAS S.A.                                 ;.380                                              ;M;37;1
2013;03;PE;Ativo/Válido;Pistola                                           ;TAURUS ARMAS S.A.                                 ;.380                                              ;M;39;1
2013;03;PE;Ativo/Válido;Pistola                                           ;TAURUS ARMAS S.A.                                 ;.380                                              ;M;44;1
2013;03;PE;Ativo/Válido;Pistola                                           ;TAURUS ARMAS S.A.                                 ;.380                                              ;M;45;1
2013;03;PR;Ativo/Válido;Pistola                                           ;GLOCK                                             ;.380                                              ;M;51;1
2013;03;PR;Ativo/Válido;Pistola                                           ;TAURUS ARMAS S.A.                                 ;.380                                              ;M;36;1
2013;03;PR;Ativo/Válido;Pistola                                           ;TAURUS ARMAS S.A.                                 ;.380                                              ;M;37;1
2013;03;PR;Ativo/Válido;Pistola                                           ;TAURUS ARMAS S.A.                                 ;.380                                              ;M;45;1
2013;03;PR;Vencido     ;Pistola                                           ;TAURUS ARMAS S.A.                                 ;.380                                              ;M;38;1
2013;03;PR;Vencido     ;Pistola                                           ;TAURUS ARMAS S.A.                                 ;.380                                              ;M;46;1
2013;03;PR;Vencido     ;Pistola                                           ;TAURUS ARMAS S.A.                                 ;.380                                              ;M;64;1
2013;03;RO;Ativo/Válido;Pistola                                           ;TAURUS ARMAS S.A.                                 ;.380                                              ;M;58;1
2013;03;RS;Ativo/Válido;Pistola                                           ;TAURUS ARMAS S.A.                                 ;.380                                              ;M;41;1
2013;03;RS;Ativo/Válido;Pistola                                           ;TAURUS ARMAS S.A.                                 ;.380                                              ;M;45;1
2013;03;RS;Ativo/Válido;Pistola                                           ;TAURUS ARMAS S.A.                                 ;.380                                              ;M;61;1
2013;03;RS;Vencido     ;Pistola                                           ;TAURUS ARMAS S.A.                                 ;.380                                              ;M;45;1
2013;03;RS;Ativo/Válido;Pistola                                           ;GLOCK                                             ;.380                                              ;M;48;1
2013;03;RS;Ativo/Válido;Pistola                                           ;TAURUS ARMAS S.A.                                 ;.380                                              ;M;53;1
2013;03;RS;Vencido     ;Pistola                                           ;TAURUS ARMAS S.A.                                 ;.380                                              ;M;39;1
2013;03;RS;Vencido     ;Pistola                                           ;TAURUS ARMAS S.A.                                 ;.380                                              ;M;40;1
2013;03;RS;Vencido     ;Pistola                                           ;TAURUS ARMAS S.A.                                 ;.380                                              ;M;42;1
2013;03;RS;Vencido     ;Pistola                                           ;TAURUS ARMAS S.A.                                 ;.380                                              ;M;48;1
2013;03;SC;Ativo/Válido;Pistola                                           ;GLOCK                                             ;.380                                              ;M;39;1
2013;03;SC;Ativo/Válido;Pistola                                           ;GLOCK                                             ;.380                                              ;M;40;1
2013;03;SC;Ativo/Válido;Pistola                                           ;GLOCK                                             ;.380                                              ;M;53;1
2013;03;SC;Ativo/Válido;Pistola                                           ;GLOCK                                             ;.380                                              ;M;59;1
2013;03;SC;Ativo/Válido;Pistola                                           ;TAURUS ARMAS S.A.                                 ;.380                                              ;M;36;1
